"File creation date","Household sequence number","Record type and seq indicator","State","Public Use Microdata Area","Person weight","Person's age","Person's sex","Person's marital status","Person's educational attainment","Person's race","Person is of Hispanic origin","Official poverty status","Person's medical out of pocket expenses, other than premiums (imputed)","Person's Medicare part B premium","Tax units created for TAXSIM","Adjusted gross income","SPM unit's ID","SPM unit's number of persons","SPM unit's number of adults","SPM unit's number of chidren","SPM unit's has cohabiting couple","SPM unit has a UI under 15 years old","SPM unit's equivalence scale","SPM unit's tenure/mortgage status","SPM unit's geographic adjustment","SPM poverty status","SPM unit's threshold","Total SPM resources for SPM unit","SPM unit's cash income","SPM unit's SNAP subsidy","SPM unit's capped housing subsidy","SPM unit's school lunch","SPM unit's energy subsidy","SPM unit's WIC value","SPM unit's federal tax","SPM unit's federal tax before refundable tax credits","SPM unit's federal EITC","SPM unit's FICA and federal retirement","SPM unit's state tax","SPM unit's capped work and child care expenses","SPM unit's work expenses - not capped","SPM unit's child care expenses - not capped","SPM unit's Medical Out-Of-Pocket and Medicare B subsidy","SPM unit's Health insurance premiums (imputed)",""
"20211015","5495","1","45","4501202","88","72","1","1","2","2","0","0","417.17451523545697","0","54950000000","0","5495001","2","2","0","0","0","0.6534829100484774","2","1.016932999999999","0","16600.417437384902","21259.447368421053","19200","2753","0","0","0","0","0","0","0","0","0","0","0","0","693.5526315789474","119.93767313019396","31.28808864265943"
"20211015","5495","2","45","4501202","75","72","2","1","2","2","0","0","156.44044321329648","0","54949998592","0","5495001","2","2","0","0","0","0.6534829100484774","2","1.016932999999999","0","16600.417437384902","21259.447368421053","19200","2753","0","0","0","0","0","0","0","0","0","0","0","0","693.5526315789474","119.93767313019396","208.58725761772848"
"20211015","5496","1","6","611102","93","73","1","1","4","1","0","0","559.9648458626285","5200.799999999999","54960000000","379430","5496001","2","2","0","0","0","0.6534829100484774","1","1.2984020000000032","0","24804.56714687542","266206.5871541374","384800","0","0","0","0","0","80328.938","75410.602","0","0","25502.91","0","0","0","12761.564845862627","0","0"
"20211015","5496","2","6","611102","95","69","2","1","4","1","0","0","1800","5200.799999999999","54960001024","0","5496001","2","2","0","0","0","0.6534829100484774","1","1.2984020000000032","0","24804.56714687542","266206.5871541374","384800","0","0","0","0","0","80328.938","75410.602","0","0","25502.91","0","0","0","12761.564845862627","0","0"
"20211015","5497","1","16","1600400","132","57","1","1","3","1","0","0","302.45152354570644","0","54970000000","142000","5497001","3","2","1","0","0","0.8801833070327151","1","0.9226549999999994","0","23741.09303917897","99136.39369614061","142000","0","0","100.41900000000001","0","0","15589","17589","0","12211","7090.7202","2383.23","2383.23","0","5690.07510385939","4884","2400"
"20211015","5497","2","16","1600400","93","51","2","1","3","1","0","0","300","0","54969999360","0","5497001","3","2","1","0","0","0.8801833070327151","1","0.9226549999999994","0","23741.09303917897","99136.39369614061","142000","0","0","100.41900000000001","0","0","15589","17589","0","12211","7090.7202","2383.23","2383.23","0","5690.07510385939","4884","7368"
"20211015","5497","3","16","1600400","89","15","2","5","0","1","0","0","203.6235803136832","0","54970000000","142000","5497001","3","2","1","0","0","0.8801833070327151","1","0.9226549999999994","0","23741.09303917897","99136.39369614061","142000","0","0","100.41900000000001","0","0","15589","17589","0","12211","7090.7202","2383.23","2383.23","0","5690.07510385939","4884","0"
"20211015","5498","1","36","3601203","78","45","1","1","4","1","0","0","1100","0","54980000000","104400","5498001","5","2","3","0","0","1.1139424459794183","1","0.8972060000000014","0","29217.507527442787","81141.11148600666","104400","0","0","0","0","0","3310.5701","9317","0","7987","3711.72","4365.35693211124","3336.522","1028.83493211124","3884.2414818820985","2434.2414818820985","2425"
"20211015","5498","2","36","3601203","73","46","2","1","4","4","0","0","349.9999999999999","0","54980001792","0","5498001","5","2","3","0","0","1.1139424459794183","1","0.8972060000000014","0","29217.507527442787","81141.11148600666","104400","0","0","0","0","0","3310.5701","9317","0","7987","3711.72","4365.35693211124","3336.522","1028.83493211124","3884.2414818820985","2434.2414818820985","2443.482963764197"
"20211015","5498","3","36","3601203","64","10","1","5","0","4","0","0","0","0","54980000000","104400","5498001","5","2","3","0","0","1.1139424459794183","1","0.8972060000000014","0","29217.507527442787","81141.11148600666","104400","0","0","0","0","0","3310.5701","9317","0","7987","3711.72","4365.35693211124","3336.522","1028.83493211124","3884.2414818820985","2434.2414818820985","0"
