filedate,serialno,sporder,st,puma,wt,age,sex,mar,education,race,hispanic,offpoor,moop_other,medicare_partb,tax_id,agi,spm_id,spm_numper,spm_numadults,spm_numkids,spm_wcohabit,spm_wui_lt15,spm_equivscale,spm_tenmortstatus,spm_geoadj,spm_poor,spm_povthreshold,spm_resources,spm_totval,spm_snapsub,spm_caphousesub,spm_schlunch,spm_engval,spm_wicval,spm_fedtax,spm_fedtaxbc,spm_eitc,spm_fica,spm_sttax,spm_capwkccxpns,spm_wkxpns,spm_childcarexpns,spm_medxpns,spm_premium
20211015,394477,3,18,1802600,25,8,2,5,0,1,0,0,0.0,0.0,3944770000000,100000.0,394477001,4,2,2,0,0,1.0,3,0.858070000000001,0,21952.004810000024,76565.37684156309,100000,0.0,0.0,0.0,0.0,0.0,7787.5,9787.5,0.0,7650,3069.0,2044.8195000000003,2044.8195000000003,0.0,2883.303658436912,749.9999999999998
20211015,1429624,5,32,3200402,98,23,2,5,0,3,0,0,150.0,0.0,14296240000015,15000.0,1429624001,6,4,2,0,0,1.429862000740158,3,1.008466,0,36889.8471958122,89197.39987338574,141000,0.0,0.0,96.302,0.0,0.0,14127.18,15407.5,0.0,10787,0.0,25894.22577624929,5412.757500000001,20481.468276249296,1090.4963503649635,203.73722627737232
20211015,156035,4,36,3604106,42,75,2,1,1,3,0,0,407.4744525547445,0.0,1560350000014,0.0,156035001,7,5,2,0,0,1.6245047927124707,1,1.2287649999999988,0,51759.77099783755,117361.08608467154,157970,2819.9999999999995,0.0,0.0,0.0,1040.88,10348.1202,15899.63,3551.51,11782,4840.25,7457.577000000001,7457.577000000001,0.0,10041.846715328466,4231.364963503649
20211015,722285,1,25,2500400,19,65,1,1,3,1,0,0,13242.919708029194,1258.8000000000002,7222850000000,115000.0,722285001,3,3,0,0,0,1.0,2,1.034524000000001,0,22558.830344000027,96875.67912834456,139000,0.0,0.0,0.0,0.0,0.0,12438.38,12438.38,0.0,5738,4224.2002,2044.8195000000003,2044.8195000000003,0.0,17678.921171655442,0.0
20211015,910383,1,49,4935009,76,49,1,3,2,1,0,0,3100.0,0.0,9103830000000,44000.0,910383001,1,1,0,0,0,0.4634630567719697,1,0.991414999999995,0,11914.42599131901,28776.745797157622,44000,0.0,0.0,0.0,0.0,0.0,4593.75,4593.75,0.0,3366,2034.54,2044.8195000000003,2044.8195000000003,0.0,3184.144702842377,84.14470284237723
20211015,387271,6,5,501400,386,1,1,5,0,1,1,1,0.0,0.0,3872710000000,30000.0,387271001,6,2,4,0,0,1.223086339523202,1,0.8449649999999966,0,26797.75131033441,41609.932572037615,30000,6502.999999999999,0.0,1644.831,0.0,0.0,-8904.6904,0.0,4904.6899,2295,764.95001,2044.8195000000003,2044.8195000000003,0.0,337.8193179623836,40.747445255474304
20211015,290475,2,17,1703528,142,72,2,4,1,2,0,0,611.2116788321167,0.0,2904750000012,0.0,290475001,3,3,0,1,0,1.0,1,1.0590850000000005,0,27462.074050000014,49962.81702014542,89200,4284.0,0.0,0.0,0.0,0.0,9810.92999,9858.75,47.82,6060,2538.9699,4089.6390000000006,4089.6390000000006,0.0,21021.644089854584,19760.0
20211015,1450677,1,21,2102500,188,43,1,1,4,1,0,0,10.0,0.0,14506770000000,95000.0,1450677001,4,2,2,0,0,1.0,1,0.9257649999999996,0,24005.086449999988,69497.41073307495,95000,0.0,0.0,192.604,0.0,0.0,7037.5,9037.5,0.0,7268,4535.9199,4089.6390000000006,4089.6390000000006,0.0,2764.134366925065,2404.134366925065
20211015,107232,5,13,1301800,262,6,1,5,0,2,0,1,0.0,0.0,1072320000001,0.0,107232001,7,4,3,0,0,1.5285125339813816,2,0.8553280000000011,0,28508.71887431398,32143.178588548133,28600,6191.0,0.0,0.0,0.0,520.4399999999999,-2323.8701,340.0,2663.8701,2188,616.0,2325.481,2325.481,0.0,362.6505114518693,0.0
20211015,515634,4,27,2701600,138,2,2,5,0,1,0,0,0.0,0.0,5156340000000,104000.0,515634001,4,2,2,0,0,1.0,1,1.047975000000001,0,27173.991750000027,68951.80781782887,104000,0.0,0.0,96.302,0.0,0.0,8171.7798,10202.55,0.0,7956,3521.3799,11935.792846153849,4089.6390000000006,7846.153846153846,3559.5416360172767,2702.0671834625323
20211015,909028,3,19,1900200,251,2,2,5,0,1,0,0,0.0,0.0,9090280000000,89000.0,909028001,4,2,2,0,0,1.0,1,0.827794999999997,0,21464.72434999992,64000.29160113105,89000,0.0,0.0,0.0,0.0,0.0,6129.04,8137.5,0.0,6809,4035.98,6247.686389107243,4089.6390000000006,2158.0473891072425,1778.0020097616996,1358.0020097616996
20211015,1033409,2,48,4805302,444,27,2,5,2,4,1,0,2275.0,0.0,10334090000012,24000.0,1033409001,3,3,0,0,0,1.0,3,1.0881459999999992,0,27838.03911799998,34942.64721009728,52800,0.0,0.0,0.0,0.0,0.0,2197.630001,2413.75,216.12,4039,0.0,6134.458500000001,6134.458500000001,0.0,5486.264288902719,407.4744525547444
20211015,132160,1,40,4000300,38,63,2,3,2,1,0,1,2200.0,0.0,1321600000000,0.0,132160001,1,1,0,0,0,0.4634630567719697,2,0.869302,1,8785.405431653182,8005.0,8610,1355.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0,-40.0,0.0,0.0,0.0,2200.0,0.0
20211015,190920,1,11,1100103,74,29,1,5,4,1,0,0,254.6715328467153,0.0,1909200000000,84100.0,190920001,2,2,0,1,0,0.6534829100484774,1,1.1888699999999994,0,20145.1784730938,96764.97516388024,144100,0.0,0.0,0.0,0.0,0.0,21373.5401,21373.5401,0.0,11016,8319.25,4089.6390000000006,4089.6390000000006,0.0,2536.595736119755,729.2540913006028
20211015,908279,3,51,5110702,134,24,2,5,0,3,0,0,25.0,0.0,9082790000013,0.0,908279001,4,4,0,0,0,1.223086339523202,2,1.3066060000000004,0,34847.9930560098,188286.6061757106,299200,0.0,0.0,0.0,0.0,0.0,66357.641,62951.25,0.0,17999,15990.15,4089.6390000000006,4089.6390000000006,0.0,6476.963824289405,1141.9638242894057
20211015,37915,2,6,608504,85,44,2,1,3,4,1,0,70.0,0.0,379150008320,0.0,37915001,4,4,0,0,0,1.223086339523202,1,1.4383399999999948,0,45616.41916494341,198741.2595766989,294900,0.0,0.0,0.0,0.0,0.0,52907.93,47610.199,0.0,14736,17269.029,8179.278000000001,8179.278000000001,0.0,3066.50342330108,2463.0861106395814
20211015,1087566,4,6,607318,63,22,2,5,0,4,1,0,2153.7037037037035,0.0,10875660000000,79000.0,1087566001,6,4,2,0,0,1.429862000740158,1,1.250985000000005,0,46381.92227584456,73337.36324576096,101500,0.0,0.0,0.0,0.0,0.0,289.71000000000004,7237.5,4947.79,7767,1623.38,7457.577000000001,7457.577000000001,0.0,11024.969754239046,4459.47183085309
20211015,664271,2,48,4806702,243,9,1,5,0,1,1,0,0.0,0.0,6642710000000,23000.0,664271001,5,3,2,0,0,1.223086339523202,2,0.878343999999999,1,23425.97968537404,20683.750323311768,36200,0.0,0.0,192.604,0.0,0.0,-6856.23011,175.0,4987.50981,2770,0.0,11563.791797024143,4370.3005,7193.491297024143,8231.291989664083,5280.0
20211015,171810,2,51,5151186,83,26,2,5,2,1,0,1,820.0,0.0,1718100000012,0.0,171810001,2,2,0,1,0,0.6534829100484774,3,1.0582659999999984,0,17692.147380635386,26896.76546350365,40600,0.0,0.0,0.0,0.0,0.0,3003.75,3003.75,0.0,4564,1437.03,2044.8195000000003,2044.8195000000003,0.0,2653.63503649635,1222.4233576642334
20211015,713217,1,17,1702300,61,48,1,3,3,1,0,0,1602.7562446167096,0.0,7132170000000,40000.0,713217001,1,1,0,0,0,0.4634630567719697,1,0.9434400000000008,0,11337.88177226497,24939.036288113693,40000,0.0,0.0,0.0,0.0,0.0,3993.75,3993.75,0.0,5652,1326.88,2044.8195000000003,2044.8195000000003,0.0,2043.5142118863048,440.7579672695952
20211015,83388,4,6,605910,46,30,2,5,3,1,1,1,500.8613264427218,0.0,833880000014,5800.0,83388001,4,2,2,1,0,1.0,3,1.2699160000000025,1,32488.261028000063,31487.849396141224,28900,0.0,2030.0,548.2769999999999,0.0,0.0,-6764.229810000001,185.0,4949.229810000001,2210,-50.740002,3788.93025,3788.93025,0.0,806.4671658587799,305.6058394160582
20211015,1021781,2,55,5500101,116,51,1,1,3,1,0,0,865.883211678832,0.0,10217810034688,0.0,1021781001,2,2,0,0,0,0.6534829100484774,1,1.0151499999999996,0,17201.525757199,63574.13787226279,110390,0.0,0.0,0.0,0.0,0.0,8380.4404,8380.4404,0.0,8431,4119.0601,4089.6390000000006,4089.6390000000006,0.0,21795.722627737225,8705.60583941606
20211015,435985,2,9,900903,48,10,1,5,0,1,1,0,0.0,0.0,4359850000000,25000.0,435985001,2,1,1,0,0,0.6993681904144294,1,1.115644999999998,0,20231.79498093188,21595.53490927007,25000,0.0,0.0,548.2769999999999,0.0,0.0,-2489.3701,775.0,2264.3701,1913,-622.70001,2044.8195000000003,2044.8195000000003,0.0,3106.992700729926,3056.0583941605832
20211015,342281,1,25,2504200,136,59,1,1,4,1,0,0,1550.0,0.0,3422810000000,150990.0,342281001,3,3,0,0,0,1.0,1,0.963134999999999,0,24974.09054999997,137233.20461273097,203010,0.0,0.0,0.0,0.0,0.0,28782.5102,28782.5102,0.0,14128,9542.4201,5833.749750000001,5833.749750000001,0.0,7490.115337269029,1800.0
20211015,9102,1,6,603727,57,63,2,1,4,1,0,0,800.0,0.0,91020000000,214375.0,9102001,2,2,0,0,0,0.6534829100484774,2,1.2227620000000083,0,17424.17305165644,144171.85360761866,218500,0.0,0.0,0.0,0.0,0.0,40958.5,40958.5,0.0,14612,11636.69,4089.6390000000006,4089.6390000000006,0.0,3031.3173923813474,171.13927007299264
20211015,464064,1,48,4805303,31,63,1,1,3,1,1,0,150.0,0.0,4640640000000,59700.0,464064001,3,2,1,0,0,0.8801833070327151,1,1.0893850000000005,0,24863.20069579247,48377.50313686131,59700,0.0,0.0,96.302,0.0,0.0,3342.5,4342.5,0.0,3190,0.0,3788.93025,3788.93025,0.0,1097.3686131386862,101.8686131386861
